同意	どうい
角	かど
覚え	おぼえ
実感	じっかん
公園	こうえん
無	む
ですら	ですら
かつ	かつ
計算	けいさん
いまだ	いまだ
大声	おおごえ
乱暴	らんぼう
荒い	あらい
基本	きほん
世	よ
縁	えん
なるべく	なるべく
詰まる	つまる
三日	みっか
加わる	くわわる
さっぱり	さっぱり
縛る	しばる
何年	なんねん
強化	きょうか
データ	データ
謝罪	しゃざい
いちいち	いちいち
登る	のぼる
一斉に	いっせいに
ぜひ	ぜひ
材料	ざいりょう
しようとする	しようとする
ちょうだい	ちょうだい
掲げる	かかげる
常識	じょうしき
権利	けんり
昼間	ひるま
合図	あいず
飾る	かざる
ホテル	ホテル
誰でも	だれでも
だっけ	だっけ
両	りょう
意図	いと
一生懸命	いっしょうけんめい
つまらない	つまらない
溶ける	とける
運動	うんどう
見逃す	みのがす
もたらす	もたらす
負う	おう
正式	せいしき
どうかした	どうかした
実	じつ
何人	なんにん
とうとう	とうとう
市	し
いくつも	いくつも
以下	いか
貴重	きちょう
放す	はなす
通常	つうじょう
上る	のぼる
禁止	きんし
実験	じっけん
約	やく
してやる	してやる
晴れる	はれる
遊び	あそび
連続	れんぞく
狙い	ねらい
ページ	ページ
たとえば	たとえば
くだる	くだる
産む	うむ
力強い	ちからづよい
注文	ちゅうもん
どこにも	どこにも
とすると	とすると
倍	ばい
野	の
乗り込む	のりこむ
というと	というと
同情	どうじょう
楽しみにする	たのしみにする
こなす	こなす
秋	あき
尊敬	そんけい
復活	ふっかつ
上手	じょうず
における	における
中	じゅう
大	おお
生	せい
聴く	きく
ごく	ごく
解ける	とける
おとなしい	おとなしい
手足	てあし
野菜	やさい
だもの	だもの
となれば	となれば
尽くす	つくす
整理	せいり
日常	にちじょう
好み	このみ
どこまでも	どこまでも
汚れる	よごれる
泊まる	とまる
放置	ほうち
対策	たいさく
食べ物	たべもの
何でもない	なんでもない
いかに	いかに
ごとに	ごとに
そっくり	そっくり
複数	ふくすう
いいね	いいね
過ぎ	すぎ
浅い	あさい
若者	わかもの
呼びかける	よびかける
嫉妬	しっと
眠い	ねむい
拭く	ふく
理想	りそう
手前	てまえ
優先	ゆうせん
づらい	づらい
活躍	かつやく
と言っても	といっても
発揮	はっき
半年	はんとし
のんびり	のんびり
話し合う	はなしあう
交換	こうかん
いったん	いったん
痛む	いたむ
向き合う	むきあう
近寄る	ちかよる
開発	かいはつ
逆らう	さからう
拍手	はくしゅ
柱	はしら
種	くさ
がたい	がたい
によると	によると
その先	そのさき
単なる	たんなる
気味	きみ
でさえ	でさえ
犠牲	ぎせい
どおり	どおり
訪ねる	たずねる
引き受ける	ひきうける
詰める	つめる
資格	しかく
チェック	チェック
に似て	ににて
ある日	あるひ
玉	たま
愚か	おろか
せいぜい	せいぜい
癖	くせ
散る	ちる
維持	いじ
よっぽど	よっぽど
案外	あんがい
散歩	さんぽ
注目	ちゅうもく
お互いに	おたがいに
時間がかかる	じかんがかかる
今のところ	いまのところ
両方	りょうほう
便利	べんり
きく	きく
かねない	かねない
代わる	かわる
不自然	ふしぜん
どのよう	どのよう
転ぶ	ころぶ
恨む	うらむ
まいる	まいる
一般	いっぱん
乱れる	みだれる
前後	ぜんご
どうしたん	どうしたん
までもない	までもない
生じる	しょうじる
伺う	うかがう
聞かす	きかす
以降	いこう
引きずる	ひきずる
びっくりした	びっくりした
兄弟	きょうだい
体験	たいけん
ものになる	ものになる
自宅	じたく
強烈	きょうれつ
なさそう	なさそう
電車	でんしゃ
所属	しょぞく
今では	いまでは
たび	たび
ところへ	ところへ
応じる	おうじる
陥る	おちいる
始末	しまつ
乾く	かわく
真ん中	まんなか
ポイント	ポイント
旅行	りょこう
でして	でして
退屈	たいくつ
指す	さす
除く	のぞく
生命	せいめい
手伝い	てつだい
飽きる	あきる
かぶる	かぶる
そのあと	そのあと
魅力	みりょく
乗り越える	のりこえる
役割	やくわり
飯	めし
犯す	おかす
葉	は
持ち主	もちぬし
根	ね
きっかけ	きっかけ
苦痛	くつう
悲しみ	かなしみ
丸	まる
これら	これら
方々	かたがた
もったいない	もったいない
疑い	うたがい
危機	きき
選択肢	せんたくし
特徴	とくちょう
汚い	きたない
停止	ていし
一杯	いっぱい
くっつく	くっつく
伴う	ともなう
変更	へんこう
に比べ	にくらべ
数える	かぞえる
ゼロ	ゼロ
等	とう
挙げる	あげる
勘弁	かんべん
事前	じぜん
いっそ	いっそ
とう	とう
証	あかし
跡	あと
実行	じっこう
抜け出す	ぬけだす
相手にする	あいてにする
次第に	しだいに
勝ち	かち
化	か
対	たい
一方的	いっぽうてき
酔う	よう
ふう	ふう
商品	しょうひん
上下	じょうげ
惜しい	おしい
おめでとう	おめでとう
下る	くだる
かと思うと	かとおもうと
初	はつ
順調	じゅんちょう
優れる	すぐれる
誇る	ほこる
調整	ちょうせい
対処	たいしょ
夢を見る	ゆめをみる
二度	にど
困難	こんなん
グループ	グループ
バランス	バランス
追加	ついか
割る	わる
雇う	やとう
愛情	あいじょう
がち	がち
服装	ふくそう
スピード	スピード
no	data
主に	おもに
べく	べく
豊か	ゆたか
悩み	なやみ
棚	たな
あたる	あたる
感じがする	かんじがする
を通して	をとおして
この手	このて
保証	ほしょう
設置	せっち
近所	きんじょ
再開	さいかい
ぴったり	ぴったり
疲れ	つかれ
体調	たいちょう
かなう	かなう
対する	たいする
どちらも	どちらも
容易	ようい
できるだけ	できるだけ
頭から	あたまから
用いる	もちいる
付近	ふきん
筋	すじ
数字	すうじ
務める	つとめる
追い出す	おいだす
施す	ほどこす
叱る	しかる
にしておく	にしておく
要素	ようそ
安定	あんてい
およそ	およそ
アメリカ	アメリカ
場面	ばめん
一種	いっしゅ
季節	きせつ
こもる	こもる
添える	そえる
にもかかわらず	にもかかわらず
風景	ふうけい
かねる	かねる
しつこい	しつこい
新聞	しんぶん
不明	ふめい
今頃	いまごろ
かわいそう	かわいそう
憎む	にくむ
積極的	せっきょくてき
前回	ぜんかい
真の	しんの
成果	せいか
に従って	にしたがって
収める	おさめる
必要とする	ひつようとする
保護	ほご
成立	せいりつ
日本人	にほんじん
下す	くだす
申し上げる	もうしあげる
あちら	あちら
評判	ひょうばん
一面	いちめん
関係者	かんけいしゃ
ふさわしい	ふさわしい
個人的	こじんてき
うそ	うそ
生かす	いかす
いつから	いつから
入り込む	はいりこむ
年上	としうえ
最終的	さいしゅうてき
拒否	きょひ
セット	セット
家庭	かてい
明確	めいかく
特定	とくてい
出てくる	でてくる
はるか	はるか
そういうもの	そういうもの
決断	けつだん
欠ける	かける
地位	ちい
想定	そうてい
歓迎	かんげい
曲がる	まがる
たって	たって
表面	ひょうめん
不足	ふそく
でないと	でないと
２つ	ふたつ
近づける	ちかづける
提供	ていきょう
経過	けいか
熱心	ねっしん
出入り	でいり
処分	しょぶん
載る	のる
下	か
no	data
載せる	のせる
規模	きぼ
意味がある	いみがある
つまる	つまる
詳細	しょうさい
何回	なんかい
うる	うる
地域	ちいき
好む	このむ
悲しむ	かなしむ
よす	よす
始まり	はじまり
親子	おやこ
皮	かわ
備える	そなえる
持ち込む	もちこむ
成績	せいせき
指定	してい
頼み	たのみ
中には	なかには
一見	いっけん
固める	かためる
この中	このなか
地方	ちほう
世界中	せかいじゅう
念のため	ねんのため
大事にする	だいじにする
義務	ぎむ
世話	せわ
肝心	かんじん
見に行く	みにいく
塗る	ぬる
なしに	なしに
うっかり	うっかり
対抗	たいこう
本格的	ほんかくてき
身につける	みにつける
模様	もよう
おしまい	おしまい
発展	はってん
キロ	キロ
記す	しるす
作り	つくり
ところから	ところから
性質	せいしつ
どうしたらいい	どうしたらいい
慰める	なぐさめる
いざ	いざ
分かれる	わかれる
代わり	かわり
出会い	であい
座	ざ
入り	いり
出身	しゅっしん
案	あん
当初	とうしょ
実現	じつげん
文化	ぶんか
変わり	かわり
一定	いってい
目に見える	めにみえる
したる	したる
教わる	おそわる
引き出す	ひきだす
かえって	かえって
指導	しどう
深刻	しんこく
一般的	いっぱんてき
表す	あらわす
期間	きかん
じっくり	じっくり
築く	きずく
精神的	せいしんてき
ほかに	ほかに
逃す	のがす
極めて	きわめて
焼ける	やける
敷く	しく
負担	ふたん
方針	ほうしん
小学校	しょうがっこう
争い	あらそい
争う	あらそう
賛成	さんせい
経る	へる
姿を見せる	すがたをみせる
取り上げる	とりあげる
というものは	というものは
尽きる	つきる
新鮮	しんせん
思い切る	おもいきる
ものなら	ものなら
持ち出す	もちだす
重大	じゅうだい
共有	きょうゆう
勧める	すすめる
いいところ	いいところ
暮らし	くらし
日	にち
外	がい
大切にする	たいせつにする
抗議	こうぎ
割	わり
解釈	かいしゃく
夜中	よなか
一致	いっち
健康	けんこう
大いに	おおいに
その他	そのほか
にやっ	にやっ
余り	あまり
社	しゃ
苦しみ	くるしみ
挑戦	ちょうせん
何十	なんじゅう
建てる	たてる
高まる	たかまる
よく言う	よくいう
毎年	まいとし
歩む	あゆむ
根拠	こんきょ
よそ	よそ
数々	かずかず
午前	ごぜん
高める	たかめる
余地	よち
来年	らいねん
足る	たる
からには	からには
利益	りえき
つれる	つれる
英語	えいご
最終	さいしゅう
中でも	なかでも
厚い	あつい
改める	あらためる
ケース	ケース
悪くなる	わるくなる
習う	ならう
達成	たっせい
前提	ぜんてい
帰す	かえす
減らす	へらす
つなぐ	つなぐ
分析	ぶんせき
ともに	ともに
役立つ	やくだつ
一時的	いちじてき
長年	ながねん
よくある	よくある
生涯	しょうがい
大胆	だいたん
こうした	こうした
こだわる	こだわる
共通	きょうつう
制限	せいげん
質	しつ
多数	たすう
さまざま	さまざま
定める	さだめる
外出	がいしゅつ
徹底的	てっていてき
比較的	ひかくてき
実際は	じっさいは
まとまる	まとまる
地元	じもと
恵まれる	めぐまれる
経営	けいえい
中止	ちゅうし
検討	けんとう
働き	はたらき
引き上げる	ひきあげる
提出	ていしゅつ
非難	ひなん
数年	すうねん
だく	だく
よくなる	よくなる
強める	つよめる
専門	せんもん
海外	かいがい
向け	むけ
行方	ゆくえ
傾向	けいこう
ものにする	ものにする
以内	いない
はじめ	はじめ
後半	こうはん
関連	かんれん
議論	ぎろん
拡大	かくだい
設ける	もうける
努める	つとめる
出席	しゅっせき
全国	ぜんこく
背景	はいけい
基準	きじゅん
どのように	どのように
思うように	おもうように
no	data
身近	みぢか
幅	はば
強調	きょうちょう
見直す	みなおす
占める	しめる
はぁ	はぁ
あたし	あたし
魔法	まほう
頷く	うなずく
剣	けん
呟く	つぶやく
微笑む	ほほえむ
ふふ	ふふ
撫でる	なでる
貴様	きさま
っす	っす
キス	キス
眼	め
屋敷	やしき
居る	いる
美味しい	おいしい
貴族	きぞく
掴む	つかむ
すいません	すいません
顔を上げる	かおをあげる
戦闘	せんとう
貰う	もらう
騎士	きし
よー	よー
魔	ま
軍	ぐん
魔力	まりょく
撃つ	うつ
王子	おうじ
ああああ	ああああ
凄い	すごい
更に	さらに
獣	けもの
苦笑	くしょう
デート	デート
呆れる	あきれる
手を伸ばす	てをのばす
己	おのれ
拳	こぶし
指先	ゆびさき
漏らす	もらす
喋る	しゃべる
悪魔	あくま
わたくし	わたくし
睨む	にらむ
声を上げる	こえをあげる
ふむ	ふむ
見開く	みひらく
上手い	うまい
お兄ちゃん	おにいちゃん
御	ご
お腹	おなか
何故	なぜ
溢れる	あふれる
見下ろす	みおろす
はは	はは
老人	ろうじん
一同	いちどう
死体	したい
為	ため
青年	せいねん
学園	がくえん
元々	もともと
口元	くちもと
舐める	なめる
戸惑う	とまどう
お姉ちゃん	おねえちゃん
ママ	ママ
母さん	かあさん
携帯	けいたい
音を立てる	おとをたてる
ははは	ははは
姫	ひめ
四人	よにん
一撃	いちげき
殿	どの
ヤツ	ヤツ
お前ら	おまえら
うわっ	うわっ
おれ	おれ
抱きしめる	だきしめる
まぁ	まぁ
気持ちいい	きもちいい
ある人	あるひと
おおう	おおう
うわあ	うわあ
わし	わし
うむ	うむ
ねー	ねー
ホント	ホント
さぁ	さぁ
うなずく	うなずく
くん	くん
おまえ	おまえ
no	data
震わせる	ふるわせる
首を振る	くびをふる
野郎	やろう
肉体	にくたい
操る	あやつる
っち	っち
恐らく	おそらく
想い	おもい
フッ	フッ
目を閉じる	めをとじる
ポケット	ポケット
馬車	ばしゃ
撮る	とる
私達	わたしたち
ええっ	ええっ
ナイフ	ナイフ
親父	おやじ
ヤバい	ヤバい
兵士	へいし
矢	や
見回す	みまわす
護衛	ごえい
兵	へい
ってば	ってば
首を傾げる	くびをかしげる
酷い	ひどい
ちょっ	ちょっ
今更	いまさら
ドレス	ドレス
王国	おうこく
あはは	あはは
パパ	パパ
手を振る	てをふる
くそ	くそ
怯える	おびえる
飲み込む	のみこむ
程	ほど
照れる	てれる
ノック	ノック
戦場	せんじょう
斬る	きる
内心	ないしん
脚	あし
技	わざ
スカート	スカート
安堵	あんど
顎	あご
メール	メール
最強	さいきょう
貴方	あなた
脇	わき
人類	じんるい
お姉さん	おねえさん
囁く	ささやく
騙す	だます
とやら	とやら
塊	かたまり
呆然	ぼうぜん
チーム	チーム
お菓子	おかし
部隊	ぶたい
訊く	きく
発動	はつどう
呪い	のろい
試合	しあい
でしたら	でしたら
槍	やり
繋がる	つながる
やれやれ	やれやれ
弾く	ひく
僕たち	ぼくたち
みたいだ	みたいだ
なー	なー
僕ら	ぼくら
ええと	ええと
気持ちよい	きもちよい
ホントに	ホントに
ていうか	ていうか
たしかに	たしかに
おはようございます	おはようございます
おじさん	おじさん
お前たち	おまえたち
奴ら	やつら
ほんとに	ほんとに
君たち	きみたち
ふたり	ふたり
けれども	けれども
ため息をつく	ためいきをつく
がんばる	がんばる
つぶやく	つぶやく
立ち止まる	たちどまる
ことが出来る	ことができる
モノ	モノ
ハッ	ハッ
アレ	アレ
お嬢様	おじょうさま
ため息	ためいき
ぼく	ぼく
かなあ	かなあ
城	じょう
伝説	でんせつ
銃	じゅう
盾	たて
駆け寄る	かけよる
無数	むすう
喧嘩	けんか
通路	つうろ
父さん	とうさん
天使	てんし
可愛らしい	かわいらしい
見渡す	みわたす
地図	ちず
傍	そば
大人しい	おとなしい
揺らす	ゆらす
困惑	こんわく
隊	たい
イベント	イベント
あのね	あのね
吐き出す	はきだす
目を向ける	めをむける
昨夜	ゆうべ
刀	かたな
気持ち悪い	きもちわるい
回収	かいしゅう
室内	しつない
脱出	だっしゅつ
竜	りゅう
画面	がめん
銀	ぎん
無茶	むちゃ
舞う	まう
夕食	ゆうしょく
歪む	ゆがむ
不意	ふい
刃	は
布団	ふとん
天才	てんさい
唐突	とうとつ
手に取る	てにとる
らしき	らしき
メイド	メイド
曲	きょく
親友	しんゆう
出現	しゅつげん
風呂	ふろ
任務	にんむ
ドキドキ	ドキドキ
膨らむ	ふくらむ
下着	したぎ
奥さん	おくさん
人影	ひとかげ
翼	つばさ
社長	しゃちょう
ダメージ	ダメージ
回避	かいひ
大地	だいち
染める	そめる
僅か	わずか
頭上	ずじょう
威力	いりょく
遮る	さえぎる
振り回す	ふりまわす
ったく	ったく
言う通り	いうとおり
目を細める	めをほそめる
サイズ	サイズ
攻める	せめる
試験	しけん
不機嫌	ふきげん
鍛える	きたえる
朝食	ちょうしょく
途端	とたん
地球	ちきゅう
かもしれん	かもしれん
食堂	しょくどう
気が付く	きがつく
店員	てんいん
カード	カード
もしもし	もしもし
ぎゅっと	ぎゅっと
一発	いっぱつ
うんうん	うんうん
教会	きょうかい
やばい	やばい
フフ	フフ
まえ	まえ
お父様	おとうさま
こいつら	こいつら
子供たち	こどもたち
かなぁ	かなぁ
問い	とい
そりゃあ	そりゃあ
ガキ	ガキ
コーヒー	コーヒー
ふふふ	ふふふ
なんだと	なんだと
あなたたち	あなたたち
押しつける	おしつける
様	ざま
小説	しょうせつ
眉	まゆ
小声	こごえ
拭う	ぬぐう
防御	ぼうぎょ
生き残る	いきのこる
皿	さら
五十	ごじゅう
バイト	バイト
彼氏	かれし
筋肉	きんにく
紅茶	こうちゃ
衣装	いしょう
突き出す	つきだす
罠	わな
片付ける	かたづける
駆ける	かける
充分	じゅうぶん
被害者	ひがいしゃ
卵	たまご
何やら	なにやら
カメラ	カメラ
混じる	まじる
空中	くうちゅう
匹	ひき
生物	せいぶつ
合流	ごうりゅう
足を止める	あしをとめる
いやあ	いやあ
再会	さいかい
羨ましい	うらやましい
二階	にかい
仕草	しぐさ
回転	かいてん
師匠	ししょう
跳ねる	はねる
お客様	おきゃくさま
待機	たいき
ほんの少し	ほんのすこし
即座に	そくざに
完了	かんりょう
手元	てもと
吸い込む	すいこむ
パーティー	パーティー
誕生日	たんじょうび
テスト	テスト
動作	どうさ
てめえ	てめえ
暴走	ぼうそう
お風呂	おふろ
言い切る	いいきる
気まずい	きまずい
挑む	いどむ
枝	えだ
台詞	せりふ
帯びる	おびる
女神	めがみ
片方	かたほう
反論	はんろん
返答	へんとう
黒髪	くろかみ
大会	たいかい
互い	たがい
鎧	よろい
噛む	かむ
ちらり	ちらり
袖	そで
装備	そうび
異様	いよう
迷い	まよい
戦力	せんりょく
体勢	たいせい
後方	こうほう
見覚え	みおぼえ
暗闇	くらやみ
輝き	かがやき
背を向ける	せをむける
屋上	おくじょう
曖昧	あいまい
システム	システム
お尻	おしり
わっ	わっ
のう	のう
無理やり	むりやり
かすか	かすか
問いかける	といかける
でござる	でござる
はいる	はいる
真っ白	まっしろ
手のひら	てのひら
越し	ごし
すなわち	すなわち
抱きつく	だきつく
気のせい	きのせい
見合わせる	みあわせる
ボタン	ボタン
めちゃくちゃ	めちゃくちゃ
イヤ	イヤ
ふーん	ふーん
no	data
身分	みぶん
砂	すな
都市	とし
第三	だいさん
師	し
旦那	だんな
不気味	ぶきみ
美	び
眼差し	まなざし
歓声	かんせい
時刻	じこく
ケーキ	ケーキ
宙	ちゅう
群れ	むれ
霧	きり
桜	さくら
手首	てくび
後にする	あとにする
素材	そざい
精一杯	せいいっぱい
広場	ひろば
裾	すそ
叶う	かなう
何となく	なんとなく
表示	ひょうじ
万が一	まんがいち
やけに	やけに
嵐	あらし
明かり	あかり
復讐	ふくしゅう
妄想	もうそう
変態	へんたい
宝石	ほうせき
具	ぐ
追い詰める	おいつめる
拘束	こうそく
そんな風に	そんなふうに
どうかな	どうかな
踏み込む	ふみこむ
かも知れない	かもしれない
理屈	りくつ
滑る	すべる
英雄	えいゆう
先端	せんたん
まあまあ	まあまあ
ミス	ミス
針	はり
前方	ぜんぽう
窺う	うかがう
聖	せい
一時間	いちじかん
襲撃	しゅうげき
放課後	ほうかご
髪の毛	かみのけ
見捨てる	みすてる
覗き込む	のぞきこむ
故郷	こきょう
崩壊	ほうかい
嫌がる	いやがる
めく	めく
背筋	せすじ
民	たみ
推測	すいそく
選手	せんしゅ
じゃねぇ	じゃねぇ
いつも通り	いつもどおり
予想外	よそうがい
現象	げんしょう
無表情	むひょうじょう
淡々	たんたん
声がする	こえがする
三年	さんねん
陣	じん
息を吐く	いきをつく
へぇ	へぇ
ひとまず	ひとまず
ハハハ	ハハハ
握りしめる	にぎりしめる
立ち去る	たちさる
ウソ	ウソ
いい加減	いいかげん
かっ	かっ
引っかかる	ひっかかる
言うとおり	いうとおり
クソ	クソ
たどり着く	たどりつく
振るう	ふるう
ちがう	ちがう
いつもより	いつもより
おおい	おおい
今さら	いまさら
もしくは	もしくは
指さす	ゆびさす
ガラス	ガラス
果たして	はたして
ふうん	ふうん
やたら	やたら
なんとも	なんとも
やり取り	やりとり
歳	とし
no	data
一旦	いったん
に過ぎない	にすぎない
メッセージ	メッセージ
寸前	すんぜん
その辺	そのへん
目にする	めにする
とて	とて
四十	よんじゅう
正義	せいぎ
胸元	むなもと
冷える	ひえる
裸	はだか
なぜなら	なぜなら
棒	ぼう
ビル	ビル
皮肉	ひにく
巡る	めぐる
淡い	あわい
憧れる	あこがれる
杖	つえ
事になる	ことになる
そこそこ	そこそこ
塞ぐ	ふさぐ
本来なら	ほんらいなら
薄暗い	うすぐらい
動き出す	うごきだす
柄	がら
削る	けずる
幽霊	ゆうれい
かもね	かもね
お酒	おさけ
封印	ふういん
獲物	えもの
若干	じゃっかん
候補	こうほ
誤魔化す	ごまかす
再生	さいせい
宿る	やどる
ぐっと	ぐっと
ギリギリ	ギリギリ
女王	じょおう
姿を消す	すがたをけす
シャツ	シャツ
継ぐ	つぐ
キャラ	キャラ
途端に	とたんに
致す	いたす
食らう	くらう
ネット	ネット
懐	ふところ
蛇	へび
要するに	ようするに
走り出す	はしりだす
デザイン	デザイン
向き直る	むきなおる
怪物	かいぶつ
何人か	なんにんか
ゆえ	ゆえ
腐る	くさる
辿り着く	たどりつく
冷める	さめる
はーい	はーい
仮面	かめん
見据える	みすえる
唱える	となえる
通り過ぎる	とおりすぎる
谷	たに
何故か	なぜか
宇宙	うちゅう
金髪	きんぱつ
主人公	しゅじんこう
鈍い	にぶい
叫び	さけび
この辺り	このあたり
ルート	ルート
二日	ふつか
犯罪	はんざい
首を横に振る	くびをよこにふる
外見	がいけん
売れる	うれる
雷	かみなり
接近	せっきん
演技	えんぎ
真っ直ぐ	まっすぐ
ばっか	ばっか
しばし	しばし
んち	んち
しがみつく	しがみつく
引き寄せる	ひきよせる
それどころか	それどころか
化け物	ばけもの
セリフ	セリフ
叩きつける	たたきつける
なんだって	なんだって
付き	つき
とある	とある
マシ	マシ
さっそく	さっそく
戦	いくさ
解除	かいじょ
危うい	あやうい
地味	じみ
兄さん	にいさん
自殺	じさつ
ソファ	ソファ
灰色	はいいろ
吹き飛ばす	ふきとばす
倉庫	そうこ
金色	きんいろ
幸福	こうふく
押し付ける	おしつける
考え込む	かんがえこむ
治す	なおす
夏休み	なつやすみ
正面から	しょうめんから
儀式	ぎしき
舌打ち	したうち
中学	ちゅうがく
本心	ほんしん
折る	おる
尻尾	しっぽ
消滅	しょうめつ
耳元	みみもと
ファン	ファン
狼	おおかみ
本音	ほんね
リーダー	リーダー
姿を現す	すがたをあらわす
一族	いちぞく
ちっ	ちっ
ゆえに	ゆえに
エネルギー	エネルギー
欲望	よくぼう
配置	はいち
お兄さん	おにいさん
田舎	いなか
会長	かいちょう
この辺	このへん
小学生	しょうがくせい
十五	じゅうご
お疲れ	おつかれ
てっきり	てっきり
負け	まけ
部長	ぶちょう
手渡す	てわたす
眼鏡	めがね
キラキラ	キラキラ
堪える	こらえる
吐息	といき
目が覚める	めがさめる
でかい	でかい
雑誌	ざっし
帽子	ぼうし
警備	けいび
器用	きよう
校舎	こうしゃ
どく	どく
両腕	りょううで
商売	しょうばい
突破	とっぱ
身長	しんちょう
気を付ける	きをつける
お嬢さん	おじょうさん
戦士	せんし
漫画	まんが
姉妹	しまい
金属	きんぞく
言い聞かせる	いいきかせる
指輪	ゆびわ
閉じ込める	とじこめる
足取り	あしどり
目が合う	めがあう
商人	しょうにん
奴隷	どれい
塔	とう
羽	はね
ぽい	ぽい
起き上がる	おきあがる
俯く	うつむく
１人で	ひとりで
響き	ひびき
ご存じ	ごぞんじ
ごとく	ごとく
ノ	ノ
すぐさま	すぐさま
ちょうどいい	ちょうどいい
おー	おー
ありえない	ありえない
ごとき	ごとき
こぼれる	こぼれる
ごまかす	ごまかす
こぼす	こぼす
えーと	えーと
連れていく	つれていく
お疲れさま	おつかれさま
えらい	えらい
思いっきり	おもいっきり
はじめて	はじめて
書	しょ
捧げる	ささげる
素人	しろうと
快感	かいかん
無論	むろん
患者	かんじゃ
神経	しんけい
級	きゅう
ひょっとして	ひょっとして
見慣れる	みなれる
叶える	かなえる
怒鳴る	どなる
ノート	ノート
幻	まぼろし
這う	はう
二本	にほん
遭遇	そうぐう
メニュー	メニュー
断言	だんげん
乙女	おとめ
仕える	つかえる
制御	せいぎょ
大半	たいはん
さえも	さえも
値段	ねだん
兄貴	あにき
手を引く	てをひく
階	かい
力になる	ちからになる
すげえ	すげえ
見知る	みしる
プロ	プロ
微笑	びしょう
毛	け
そうなんです	そうなんです
尻	しり
想う	おもう
丸い	まるい
落下	らっか
どう見ても	どうみても
後輩	こうはい
理性	りせい
策	さく
カップ	カップ
部活	ぶかつ
出口	でぐち
驚愕	きょうがく
お昼	おひる
えへへ	えへへ
そうなると	そうなると
であります	であります
引き抜く	ひきぬく
加速	かそく
封じる	ふうじる
類	るい
なき	なき
横たわる	よこたわる
へへ	へへ
目を丸くする	めをまるくする
微か	かすか
服を着る	ふくをきる
数人	すうにん
高校生	こうこうせい
十年	じゅうねん
逸らす	そらす
一口	ひとくち
液体	えきたい
排除	はいじょ
閉まる	しまる
池	いけ
見抜く	みぬく
疲労	ひろう
士	し
祝福	しゅくふく
手放す	てばなす
咲く	さく
団	だん
故	ゆえ
これくらい	これくらい
睨みつける	にらみつける
意味がない	いみがない
気はない	きはない
わたしたち	わたしたち
時折	ときおり
いつだって	いつだって
声をあげる	こえをあげる
ひとりで	ひとりで
ばか	ばか
はしゃぐ	はしゃぐ
ずるい	ずるい
その代わり	そのかわり
フフフ	フフフ
少なくとも	すくなくとも
俺ら	おれら
はあっ	はあっ
使い	つかい
やだ	やだ
まつ	まつ
１年	いちねん
見せつける	みせつける
フォロー	フォロー
絞る	しぼる
好きにする	すきにする
いえいえ	いえいえ
固定	こてい
戸	と
嫁	よめ
不審	ふしん
同行	どうこう
鞄	かばん
飼う	かう
要る	いる
センチ	センチ
畑	はたけ
電気	でんき
孤独	こどく
婚約	こんやく
予測	よそく
肯定	こうてい
そうなんですか	そうなんですか
上空	じょうくう
カウンター	カウンター
被る	かぶる
先程	さきほど
グラス	グラス
っきり	っきり
一匹	いっぴき
状	じょう
柔らか	やわらか
住人	じゅうにん
平然	へいぜん
心底	しんそこ
拒絶	きょぜつ
男の人	おとこのひと
横顔	よこがお
孫	まご
きっちり	きっちり
牙	きば
散々	さんざん
目撃	もくげき
ボール	ボール
躊躇	ちゅうちょ
滲む	にじむ
悲鳴を上げる	ひめいをあげる
捜査	そうさ
本能	ほんのう
木々	きぎ
指差す	ゆびさす
国家	こっか
購入	こうにゅう
賭ける	かける
皆様	みなさま
無邪気	むじゃき
幸運	こううん
帰って来る	かえってくる
友	とも
見張る	みはる
報酬	ほうしゅう
深呼吸	しんこきゅう
大人になる	おとなになる
ただでさえ	ただでさえ
作り出す	つくりだす
餌	えさ
間近	まぢか
着替え	きがえ
お帰り	おかえり
微笑み	ほほえみ
使い方	つかいかた
鳴く	なく
途切れる	とぎれる
出迎える	でむかえる
器	うつわ
高	こう
マスター	マスター
利く	きく
右腕	みぎうで
めくる	めくる
単語	たんご
だろうに	だろうに
ある意味	あるいみ
胸を張る	むねをはる
纏う	まとう
早々	そうそう
いじめる	いじめる
溜まる	たまる
っぱなし	っぱなし
腰を下ろす	こしをおろす
駆けつける	かけつける
早め	はやめ
けっこう	けっこう
たしか	たしか
かしこまる	かしこまる
飲み物	のみもの
いつの間に	いつのまに
のあまり	のあまり
ゴミ	ゴミ
同じくらい	おなじくらい
捕らえる	とらえる
ちっとも	ちっとも
アホ	アホ
暖かい	あたたかい
忠告	ちゅうこく
無意味	むいみ
騒がしい	さわがしい
脳裏	のうり
悪	あく
透明	とうめい
響き渡る	ひびきわたる
傾く	かたむく
仰ぐ	あおぐ
暴力	ぼうりょく
晩	ばん
お邪魔	おじゃま
領域	りょういき
小柄	こがら
お弁当	おべんとう
お休み	おやすみ
看板	かんばん
感じ取る	かんじとる
そう言えば	そういえば
是非	ぜひ
カーテン	カーテン
メモ	メモ
勘	かん
大抵	たいてい
数十	すうじゅう
方面	ほうめん
植物	しょくぶつ
確率	かくりつ
例外	れいがい
支度	したく
罰	ばつ
こちらこそ	こちらこそ
演じる	えんじる
造る	つくる
避難	ひなん
入学	にゅうがく
お手伝い	おてつだい
美少女	びしょうじょ
誇り	ほこり
丘	おか
突き刺さる	つきささる
首筋	くびすじ
口に出す	くちにだす
